UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_solar_production_forecast,avg_wind_production_forecast
2022-01-27 19:00,199.0,495.0,0.0,1061.0,0.0,83.0,83.0,10.0,42.0,0.0,39.0
2022-01-27 20:00,200.0,496.0,0.0,775.0,0.0,85.0,83.0,10.0,41.0,0.0,37.0
2022-01-27 21:00,199.0,497.0,0.0,721.0,0.0,86.0,83.0,10.0,41.0,0.0,35.0
2022-01-27 22:00,197.0,495.0,0.0,726.0,0.0,93.0,83.0,10.0,41.0,0.0,35.0
2022-01-27 23:00,197.0,447.0,0.0,595.0,0.0,89.0,83.0,10.0,42.0,0.0,53.0
2022-01-28 00:00,199.0,448.0,0.0,526.0,0.0,95.0,83.0,10.0,42.0,0.0,52.0
2022-01-28 01:00,200.0,449.0,0.0,483.0,0.0,101.0,83.0,10.0,42.0,0.0,54.0
2022-01-28 02:00,199.0,449.0,0.0,477.0,0.0,108.0,83.0,10.0,42.0,0.0,56.0
2022-01-28 03:00,198.0,450.0,0.0,480.0,0.0,108.0,83.0,10.0,42.0,0.0,57.0
2022-01-28 04:00,198.0,450.0,0.0,583.0,0.0,81.0,83.0,10.0,42.0,0.0,55.0
2022-01-28 05:00,197.0,497.0,0.0,769.0,0.0,70.0,83.0,10.0,42.0,0.0,48.0
2022-01-28 06:00,199.0,496.0,0.0,981.0,0.0,33.0,83.0,10.0,43.0,0.0,45.0
2022-01-28 07:00,198.0,497.0,0.0,1011.0,4.0,32.0,82.0,10.0,43.0,4.0,48.0
2022-01-28 08:00,198.0,497.0,0.0,1008.0,13.0,20.0,83.0,10.0,44.0,13.0,60.0
2022-01-28 09:00,198.0,497.0,0.0,1015.0,25.0,29.0,83.0,10.0,44.0,25.0,84.0
2022-01-28 10:00,198.0,496.0,0.0,971.0,29.0,74.0,83.0,9.0,44.0,29.0,118.0
2022-01-28 11:00,198.0,495.0,0.0,779.0,29.0,196.0,83.0,9.0,44.0,29.0,151.0
2022-01-28 12:00,198.0,494.0,0.0,758.0,26.0,329.0,83.0,9.0,44.0,26.0,205.0
2022-01-28 13:00,198.0,494.0,0.0,889.0,18.0,249.0,83.0,9.0,44.0,18.0,276.0
2022-01-28 14:00,198.0,494.0,0.0,947.0,9.0,260.0,83.0,9.0,44.0,9.0,350.0
2022-01-28 15:00,198.0,494.0,0.0,898.0,1.0,275.0,83.0,9.0,44.0,1.0,406.0
2022-01-28 16:00,198.0,495.0,0.0,995.0,0.0,296.0,83.0,9.0,44.0,0.0,439.0
2022-01-28 17:00,192.0,494.0,0.0,982.0,0.0,309.0,83.0,9.0,44.0,0.0,456.0
2022-01-28 18:00,195.0,494.0,0.0,996.0,0.0,294.0,82.0,9.0,43.0,0.0,486.0
2022-01-28 19:00,192.0,495.0,0.0,936.0,0.0,406.0,83.0,9.0,43.0,0.0,539.0
2022-01-28 20:00,193.0,495.0,0.0,782.0,0.0,457.0,83.0,9.0,42.0,0.0,577.0
2022-01-28 21:00,188.0,495.0,0.0,726.0,0.0,419.0,83.0,9.0,42.0,0.0,597.0
2022-01-28 22:00,184.0,489.0,0.0,722.0,0.0,444.0,83.0,9.0,42.0,0.0,598.0
2022-01-28 23:00,179.0,443.0,0.0,474.0,0.0,423.0,82.0,9.0,42.0,0.0,592.0
2022-01-29 00:00,161.0,433.0,0.0,267.0,0.0,571.0,82.0,9.0,42.0,0.0,610.0
2022-01-29 01:00,139.0,354.0,0.0,291.0,0.0,589.0,83.0,9.0,42.0,0.0,620.0
2022-01-29 02:00,140.0,349.0,0.0,294.0,0.0,603.0,83.0,9.0,42.0,0.0,617.0
2022-01-29 03:00,141.0,354.0,0.0,293.0,0.0,598.0,83.0,9.0,42.0,0.0,599.0
2022-01-29 04:00,141.0,355.0,0.0,339.0,0.0,566.0,82.0,9.0,42.0,0.0,549.0
2022-01-29 05:00,160.0,401.0,0.0,523.0,0.0,540.0,82.0,9.0,42.0,0.0,495.0
2022-01-29 06:00,182.0,450.0,0.0,645.0,1.0,497.0,82.0,10.0,43.0,1.0,447.0
2022-01-29 07:00,198.0,450.0,0.0,886.0,7.0,410.0,82.0,10.0,43.0,7.0,402.0
2022-01-29 08:00,192.0,449.0,0.0,915.0,15.0,361.0,82.0,9.0,43.0,15.0,372.0
2022-01-29 09:00,197.0,449.0,0.0,876.0,23.0,372.0,82.0,9.0,43.0,23.0,364.0
2022-01-29 10:00,198.0,447.0,0.0,824.0,25.0,360.0,82.0,9.0,43.0,25.0,349.0
2022-01-29 11:00,199.0,447.0,0.0,769.0,23.0,317.0,82.0,9.0,43.0,23.0,329.0
2022-01-29 12:00,197.0,446.0,0.0,759.0,18.0,285.0,83.0,9.0,44.0,18.0,309.0
2022-01-29 13:00,198.0,445.0,0.0,645.0,13.0,259.0,83.0,9.0,44.0,13.0,268.0
2022-01-29 14:00,199.0,445.0,0.0,671.0,6.0,207.0,83.0,9.0,44.0,6.0,227.0
2022-01-29 15:00,199.0,446.0,0.0,701.0,1.0,219.0,83.0,9.0,44.0,1.0,208.0
2022-01-29 16:00,199.0,446.0,0.0,871.0,0.0,250.0,83.0,9.0,44.0,0.0,194.0
2022-01-29 17:00,191.0,446.0,0.0,949.0,0.0,218.0,83.0,9.0,44.0,0.0,182.0
2022-01-29 18:00,191.0,446.0,0.0,927.0,0.0,170.0,83.0,9.0,44.0,0.0,161.0
2022-01-29 19:00,193.0,447.0,0.0,918.0,0.0,139.0,83.0,9.0,44.0,0.0,151.0
2022-01-29 20:00,194.0,447.0,0.0,880.0,0.0,112.0,83.0,9.0,43.0,0.0,130.0
2022-01-29 21:00,195.0,447.0,0.0,743.0,0.0,115.0,83.0,9.0,43.0,0.0,114.0
2022-01-29 22:00,195.0,448.0,0.0,615.0,0.0,98.0,83.0,9.0,42.0,0.0,98.0
2022-01-29 23:00,194.0,447.0,0.0,432.0,0.0,96.0,82.0,9.0,42.0,0.0,68.0
2022-01-30 00:00,190.0,448.0,0.0,313.0,0.0,98.0,82.0,9.0,42.0,0.0,63.0
2022-01-30 01:00,196.0,449.0,0.0,290.0,0.0,110.0,82.0,9.0,42.0,0.0,55.0
2022-01-30 02:00,198.0,448.0,0.0,286.0,0.0,114.0,82.0,9.0,42.0,0.0,52.0
2022-01-30 03:00,194.0,447.0,0.0,392.0,0.0,107.0,82.0,9.0,42.0,0.0,49.0
2022-01-30 04:00,195.0,445.0,0.0,410.0,0.0,57.0,82.0,9.0,42.0,0.0,44.0
2022-01-30 05:00,195.0,445.0,0.0,441.0,0.0,63.0,82.0,9.0,42.0,0.0,39.0
2022-01-30 06:00,195.0,445.0,0.0,507.0,1.0,74.0,82.0,10.0,43.0,1.0,33.0
2022-01-30 07:00,194.0,446.0,0.0,683.0,7.0,65.0,81.0,9.0,43.0,7.0,30.0
2022-01-30 08:00,192.0,446.0,0.0,756.0,17.0,37.0,81.0,9.0,43.0,17.0,26.0
2022-01-30 09:00,189.0,445.0,0.0,769.0,24.0,43.0,82.0,9.0,43.0,24.0,30.0
2022-01-30 10:00,186.0,443.0,0.0,777.0,30.0,64.0,82.0,9.0,43.0,30.0,40.0
2022-01-30 11:00,186.0,441.0,0.0,763.0,30.0,88.0,82.0,9.0,43.0,30.0,56.0
2022-01-30 12:00,187.0,441.0,0.0,600.0,27.0,90.0,82.0,9.0,43.0,27.0,71.0
2022-01-30 13:00,186.0,439.0,0.0,525.0,21.0,77.0,82.0,8.0,43.0,21.0,78.0
2022-01-30 14:00,185.0,439.0,0.0,570.0,11.0,67.0,82.0,8.0,44.0,11.0,83.0
2022-01-30 15:00,186.0,440.0,0.0,620.0,2.0,67.0,82.0,8.0,44.0,2.0,87.0
2022-01-30 16:00,185.0,443.0,0.0,861.0,0.0,60.0,82.0,8.0,44.0,0.0,92.0
2022-01-30 17:00,186.0,444.0,0.0,936.0,0.0,58.0,82.0,8.0,44.0,0.0,101.0
2022-01-30 18:00,188.0,445.0,0.0,922.0,0.0,69.0,82.0,9.0,44.0,0.0,109.0
2022-01-30 19:00,190.0,445.0,0.0,896.0,0.0,91.0,82.0,9.0,44.0,0.0,105.0
2022-01-30 20:00,189.0,446.0,0.0,866.0,0.0,107.0,82.0,9.0,43.0,0.0,107.0
2022-01-30 21:00,189.0,447.0,0.0,711.0,0.0,119.0,82.0,9.0,43.0,0.0,107.0
2022-01-30 22:00,189.0,449.0,0.0,571.0,0.0,90.0,82.0,9.0,42.0,0.0,107.0
2022-01-30 23:00,189.0,449.0,0.0,522.0,0.0,91.0,82.0,9.0,42.0,0.0,179.0
2022-01-31 00:00,189.0,450.0,0.0,494.0,0.0,108.0,82.0,9.0,42.0,0.0,165.0
2022-01-31 01:00,190.0,450.0,0.0,472.0,0.0,67.0,82.0,9.0,42.0,0.0,128.0
2022-01-31 02:00,189.0,449.0,0.0,456.0,0.0,76.0,82.0,9.0,42.0,0.0,96.0
2022-01-31 03:00,189.0,448.0,0.0,446.0,0.0,116.0,82.0,9.0,42.0,0.0,83.0
2022-01-31 04:00,189.0,451.0,0.0,509.0,0.0,123.0,82.0,9.0,42.0,0.0,82.0
2022-01-31 05:00,189.0,495.0,0.0,618.0,0.0,110.0,82.0,10.0,42.0,0.0,101.0
2022-01-31 06:00,189.0,494.0,0.0,868.0,1.0,142.0,82.0,10.0,43.0,1.0,120.0
2022-01-31 07:00,189.0,495.0,0.0,952.0,5.0,193.0,81.0,10.0,43.0,5.0,142.0
2022-01-31 08:00,189.0,496.0,0.0,979.0,12.0,192.0,82.0,9.0,43.0,12.0,163.0
2022-01-31 09:00,189.0,496.0,0.0,961.0,17.0,267.0,82.0,9.0,43.0,17.0,193.0
2022-01-31 10:00,189.0,496.0,0.0,944.0,18.0,343.0,82.0,9.0,43.0,18.0,237.0
2022-01-31 11:00,189.0,495.0,0.0,877.0,16.0,387.0,83.0,9.0,43.0,16.0,291.0
2022-01-31 12:00,189.0,495.0,0.0,876.0,11.0,424.0,83.0,9.0,43.0,11.0,343.0
2022-01-31 13:00,189.0,496.0,0.0,876.0,7.0,439.0,83.0,9.0,43.0,7.0,365.0
2022-01-31 14:00,189.0,496.0,0.0,879.0,3.0,426.0,83.0,9.0,44.0,3.0,365.0
2022-01-31 15:00,189.0,496.0,0.0,891.0,0.0,419.0,82.0,9.0,44.0,0.0,347.0
2022-01-31 16:00,189.0,496.0,0.0,967.0,0.0,363.0,82.0,9.0,44.0,0.0,319.0
2022-01-31 17:00,169.0,496.0,0.0,1029.0,0.0,353.0,82.0,9.0,44.0,0.0,297.0
2022-01-31 18:00,137.0,497.0,0.0,1045.0,0.0,498.0,82.0,9.0,44.0,0.0,302.0
2022-01-31 19:00,141.0,496.0,0.0,1026.0,0.0,621.0,83.0,9.0,44.0,0.0,387.0
2022-01-31 20:00,145.0,495.0,0.0,813.0,0.0,710.0,83.0,10.0,43.0,0.0,531.0
2022-01-31 21:00,145.0,449.0,0.0,662.0,0.0,729.0,83.0,10.0,43.0,0.0,630.0
2022-01-31 22:00,144.0,449.0,0.0,658.0,0.0,694.0,83.0,10.0,42.0,0.0,660.0
2022-01-31 23:00,145.0,450.0,0.0,418.0,0.0,689.0,83.0,10.0,44.0,0.0,703.0
2022-02-01 00:00,144.0,451.0,0.0,356.0,0.0,641.0,83.0,10.0,44.0,0.0,703.0
2022-02-01 01:00,146.0,449.0,0.0,361.0,0.0,631.0,83.0,10.0,44.0,0.0,710.0
2022-02-01 02:00,146.0,442.0,0.0,412.0,0.0,588.0,83.0,10.0,44.0,0.0,707.0
2022-02-01 03:00,146.0,426.0,0.0,444.0,0.0,561.0,83.0,10.0,44.0,0.0,699.0
2022-02-01 04:00,144.0,422.0,0.0,555.0,0.0,594.0,83.0,10.0,44.0,0.0,687.0
2022-02-01 05:00,143.0,466.0,0.0,751.0,0.0,548.0,82.0,10.0,44.0,0.0,692.0
2022-02-01 06:00,144.0,466.0,0.0,929.0,1.0,582.0,82.0,10.0,45.0,1.0,700.0
2022-02-01 07:00,181.0,466.0,0.0,995.0,6.0,580.0,81.0,10.0,45.0,6.0,701.0
2022-02-01 08:00,188.0,469.0,0.0,977.0,14.0,594.0,81.0,10.0,45.0,14.0,704.0
2022-02-01 09:00,188.0,481.0,0.0,941.0,20.0,585.0,81.0,9.0,44.0,20.0,709.0
2022-02-01 10:00,188.0,488.0,0.0,905.0,27.0,671.0,82.0,9.0,44.0,27.0,717.0
2022-02-01 11:00,188.0,491.0,0.0,817.0,28.0,723.0,83.0,9.0,44.0,28.0,704.0
2022-02-01 12:00,187.0,494.0,0.0,848.0,24.0,719.0,83.0,9.0,45.0,24.0,701.0
2022-02-01 13:00,186.0,495.0,0.0,838.0,18.0,656.0,83.0,9.0,45.0,18.0,712.0
2022-02-01 14:00,187.0,495.0,0.0,865.0,10.0,654.0,83.0,9.0,45.0,10.0,714.0
2022-02-01 15:00,189.0,495.0,0.0,919.0,3.0,601.0,83.0,9.0,45.0,3.0,722.0
2022-02-01 16:00,189.0,494.0,0.0,943.0,0.0,627.0,82.0,9.0,45.0,0.0,708.0
2022-02-01 17:00,189.0,495.0,0.0,959.0,0.0,620.0,83.0,9.0,45.0,0.0,685.0
2022-02-01 18:00,190.0,495.0,0.0,964.0,0.0,576.0,82.0,9.0,45.0,0.0,657.0
2022-02-01 19:00,190.0,496.0,0.0,886.0,0.0,530.0,82.0,9.0,45.0,0.0,602.0
2022-02-01 20:00,189.0,496.0,0.0,855.0,0.0,462.0,82.0,10.0,44.0,0.0,526.0
2022-02-01 21:00,189.0,498.0,0.0,629.0,0.0,311.0,83.0,9.0,44.0,0.0,442.0
2022-02-01 22:00,190.0,497.0,0.0,574.0,0.0,291.0,83.0,9.0,44.0,0.0,375.0
2022-02-01 23:00,190.0,448.0,0.0,391.0,0.0,231.0,83.0,9.0,43.0,0.0,316.0
2022-02-02 00:00,191.0,447.0,0.0,338.0,0.0,169.0,83.0,9.0,43.0,0.0,277.0
2022-02-02 01:00,192.0,446.0,0.0,353.0,0.0,153.0,83.0,9.0,43.0,0.0,227.0
2022-02-02 02:00,192.0,446.0,0.0,360.0,0.0,146.0,83.0,9.0,43.0,0.0,192.0
2022-02-02 03:00,191.0,444.0,0.0,369.0,0.0,135.0,83.0,9.0,43.0,0.0,183.0
2022-02-02 04:00,191.0,447.0,0.0,366.0,0.0,138.0,83.0,10.0,43.0,0.0,178.0
2022-02-02 05:00,192.0,494.0,0.0,609.0,0.0,178.0,83.0,10.0,44.0,0.0,184.0
2022-02-02 06:00,190.0,493.0,0.0,898.0,1.0,180.0,82.0,10.0,45.0,1.0,181.0
2022-02-02 07:00,185.0,494.0,0.0,1008.0,9.0,139.0,82.0,10.0,45.0,9.0,175.0
2022-02-02 08:00,188.0,494.0,0.0,1005.0,19.0,92.0,82.0,9.0,45.0,19.0,164.0
2022-02-02 09:00,188.0,494.0,0.0,934.0,28.0,80.0,83.0,9.0,45.0,28.0,151.0
2022-02-02 10:00,187.0,495.0,0.0,934.0,33.0,123.0,83.0,9.0,45.0,33.0,172.0
2022-02-02 11:00,187.0,494.0,0.0,807.0,33.0,222.0,83.0,9.0,45.0,33.0,217.0
2022-02-02 12:00,188.0,484.0,0.0,732.0,29.0,325.0,83.0,9.0,45.0,29.0,258.0
2022-02-02 13:00,148.0,482.0,0.0,839.0,22.0,297.0,83.0,9.0,45.0,22.0,292.0
2022-02-02 14:00,131.0,490.0,0.0,895.0,11.0,322.0,83.0,8.0,45.0,11.0,305.0
2022-02-02 15:00,143.0,489.0,0.0,975.0,3.0,281.0,83.0,8.0,45.0,3.0,306.0
2022-02-02 16:00,196.0,490.0,0.0,973.0,0.0,239.0,83.0,9.0,45.0,0.0,307.0
2022-02-02 17:00,197.0,493.0,0.0,1050.0,0.0,202.0,83.0,9.0,45.0,0.0,304.0
2022-02-02 18:00,195.0,494.0,0.0,1009.0,0.0,235.0,83.0,9.0,45.0,0.0,312.0
2022-02-02 19:00,196.0,494.0,0.0,876.0,0.0,285.0,83.0,9.0,45.0,0.0,314.0
2022-02-02 20:00,201.0,495.0,0.0,767.0,0.0,382.0,83.0,9.0,43.0,0.0,328.0
2022-02-02 21:00,200.0,497.0,0.0,437.0,0.0,488.0,83.0,9.0,43.0,0.0,354.0
2022-02-02 22:00,201.0,471.0,0.0,376.0,0.0,575.0,83.0,9.0,43.0,0.0,380.0
2022-02-02 23:00,200.0,447.0,0.0,375.0,0.0,589.0,83.0,9.0,45.0,0.0,501.0
2022-02-03 00:00,201.0,448.0,0.0,307.0,0.0,526.0,83.0,9.0,45.0,0.0,503.0
2022-02-03 01:00,201.0,448.0,0.0,308.0,0.0,503.0,83.0,9.0,45.0,0.0,509.0
2022-02-03 02:00,199.0,449.0,0.0,319.0,0.0,496.0,83.0,9.0,45.0,0.0,510.0
2022-02-03 03:00,197.0,448.0,0.0,308.0,0.0,497.0,83.0,9.0,45.0,0.0,515.0
2022-02-03 04:00,200.0,447.0,0.0,302.0,0.0,472.0,83.0,9.0,45.0,0.0,518.0
2022-02-03 05:00,202.0,449.0,0.0,569.0,0.0,494.0,83.0,9.0,45.0,0.0,511.0
2022-02-03 06:00,199.0,496.0,0.0,826.0,1.0,477.0,83.0,10.0,46.0,1.0,496.0
2022-02-03 07:00,190.0,496.0,0.0,929.0,10.0,467.0,82.0,9.0,45.0,10.0,467.0
2022-02-03 08:00,190.0,496.0,0.0,932.0,20.0,379.0,83.0,9.0,45.0,20.0,434.0
2022-02-03 09:00,195.0,496.0,0.0,886.0,27.0,299.0,83.0,9.0,45.0,27.0,399.0
2022-02-03 10:00,195.0,495.0,0.0,836.0,32.0,269.0,83.0,9.0,45.0,32.0,361.0
2022-02-03 11:00,191.0,495.0,0.0,707.0,31.0,269.0,83.0,9.0,45.0,31.0,303.0
2022-02-03 12:00,200.0,494.0,0.0,674.0,28.0,224.0,83.0,9.0,45.0,28.0,230.0
2022-02-03 13:00,199.0,494.0,0.0,686.0,21.0,154.0,83.0,9.0,45.0,21.0,162.0
2022-02-03 14:00,195.0,493.0,0.0,813.0,10.0,150.0,83.0,9.0,45.0,10.0,105.0
2022-02-03 15:00,197.0,493.0,0.0,857.0,3.0,107.0,83.0,9.0,46.0,3.0,72.0
2022-02-03 16:00,198.0,494.0,0.0,927.0,0.0,78.0,83.0,9.0,46.0,0.0,50.0
2022-02-03 17:00,199.0,495.0,0.0,960.0,0.0,50.0,83.0,9.0,46.0,0.0,40.0
2022-02-03 18:00,200.0,495.0,0.0,943.0,0.0,27.0,83.0,9.0,46.0,0.0,33.0
2022-02-03 19:00,199.0,492.0,0.0,928.0,0.0,18.0,83.0,9.0,46.0,0.0,36.0
2022-02-03 20:00,199.0,446.0,0.0,788.0,0.0,27.0,83.0,9.0,45.0,0.0,42.0
2022-02-03 21:00,200.0,447.0,0.0,573.0,0.0,35.0,83.0,9.0,45.0,0.0,54.0
2022-02-03 22:00,200.0,447.0,0.0,469.0,0.0,54.0,83.0,9.0,45.0,0.0,70.0
2022-02-03 23:00,199.0,447.0,0.0,378.0,0.0,66.0,83.0,9.0,44.0,0.0,72.0
2022-02-04 00:00,199.0,448.0,0.0,305.0,0.0,69.0,83.0,9.0,44.0,0.0,88.0
2022-02-04 01:00,199.0,448.0,0.0,297.0,0.0,86.0,83.0,9.0,44.0,0.0,107.0
2022-02-04 02:00,200.0,448.0,0.0,284.0,0.0,114.0,83.0,9.0,44.0,0.0,119.0
2022-02-04 03:00,200.0,447.0,0.0,277.0,0.0,132.0,83.0,9.0,44.0,0.0,128.0
2022-02-04 04:00,199.0,449.0,0.0,370.0,0.0,129.0,83.0,9.0,44.0,0.0,129.0
2022-02-04 05:00,199.0,494.0,0.0,600.0,0.0,129.0,83.0,9.0,44.0,0.0,123.0
2022-02-04 06:00,199.0,495.0,0.0,884.0,1.0,136.0,82.0,9.0,45.0,1.0,123.0
2022-02-04 07:00,200.0,496.0,0.0,931.0,7.0,155.0,82.0,9.0,45.0,7.0,113.0
2022-02-04 08:00,200.0,495.0,0.0,936.0,18.0,122.0,82.0,9.0,45.0,18.0,112.0
2022-02-04 09:00,199.0,494.0,0.0,915.0,26.0,113.0,83.0,9.0,45.0,26.0,114.0
2022-02-04 10:00,199.0,492.0,0.0,766.0,31.0,102.0,83.0,8.0,45.0,31.0,121.0
2022-02-04 11:00,200.0,491.0,0.0,772.0,30.0,85.0,83.0,8.0,45.0,30.0,133.0
2022-02-04 12:00,200.0,487.0,0.0,751.0,25.0,99.0,83.0,8.0,45.0,25.0,140.0
2022-02-04 13:00,200.0,485.0,0.0,753.0,18.0,136.0,83.0,8.0,44.0,18.0,162.0
2022-02-04 14:00,200.0,485.0,0.0,801.0,8.0,170.0,83.0,8.0,44.0,8.0,162.0
2022-02-04 15:00,199.0,485.0,0.0,898.0,2.0,169.0,83.0,8.0,44.0,2.0,171.0
2022-02-04 16:00,198.0,486.0,0.0,943.0,0.0,182.0,83.0,8.0,45.0,0.0,189.0
2022-02-04 17:00,198.0,487.0,0.0,951.0,0.0,186.0,83.0,8.0,45.0,0.0,208.0
2022-02-04 18:00,199.0,489.0,0.0,939.0,0.0,200.0,83.0,8.0,45.0,0.0,226.0
2022-02-04 19:00,201.0,493.0,0.0,906.0,0.0,204.0,83.0,8.0,45.0,0.0,245.0
2022-02-04 20:00,200.0,494.0,0.0,774.0,0.0,187.0,83.0,8.0,44.0,0.0,260.0
2022-02-04 21:00,202.0,449.0,0.0,552.0,0.0,216.0,83.0,9.0,44.0,0.0,266.0
2022-02-04 22:00,200.0,447.0,0.0,457.0,0.0,268.0,83.0,9.0,44.0,0.0,259.0
2022-02-04 23:00,200.0,447.0,0.0,237.0,0.0,272.0,83.0,9.0,44.0,0.0,267.0
2022-02-05 00:00,201.0,448.0,0.0,202.0,0.0,243.0,83.0,9.0,44.0,0.0,252.0
2022-02-05 01:00,201.0,447.0,0.0,173.0,0.0,219.0,83.0,9.0,44.0,0.0,234.0
2022-02-05 02:00,200.0,448.0,0.0,192.0,0.0,189.0,83.0,9.0,44.0,0.0,212.0
2022-02-05 03:00,200.0,447.0,0.0,206.0,0.0,150.0,83.0,9.0,44.0,0.0,189.0
2022-02-05 04:00,201.0,447.0,0.0,263.0,0.0,108.0,83.0,9.0,44.0,0.0,170.0
2022-02-05 05:00,198.0,446.0,0.0,317.0,0.0,90.0,83.0,9.0,44.0,0.0,156.0
2022-02-05 06:00,199.0,447.0,0.0,540.0,1.0,80.0,83.0,9.0,45.0,1.0,141.0
2022-02-05 07:00,199.0,447.0,0.0,562.0,5.0,59.0,82.0,9.0,45.0,5.0,118.0
2022-02-05 08:00,197.0,447.0,0.0,536.0,8.0,40.0,83.0,9.0,45.0,8.0,96.0
2022-02-05 09:00,196.0,445.0,0.0,485.0,14.0,22.0,83.0,8.0,45.0,14.0,73.0
2022-02-05 10:00,194.0,444.0,0.0,488.0,16.0,7.0,83.0,8.0,45.0,16.0,62.0
2022-02-05 11:00,197.0,443.0,0.0,497.0,17.0,2.0,83.0,8.0,45.0,17.0,59.0
2022-02-05 12:00,196.0,445.0,0.0,466.0,17.0,1.0,83.0,8.0,45.0,17.0,81.0
2022-02-05 13:00,197.0,445.0,0.0,481.0,12.0,1.0,83.0,8.0,45.0,12.0,96.0
2022-02-05 14:00,199.0,446.0,0.0,702.0,6.0,17.0,83.0,9.0,45.0,6.0,118.0
2022-02-05 15:00,199.0,447.0,0.0,846.0,1.0,65.0,83.0,9.0,45.0,1.0,157.0
2022-02-05 16:00,198.0,446.0,0.0,877.0,0.0,100.0,83.0,9.0,45.0,0.0,214.0
2022-02-05 17:00,200.0,447.0,0.0,861.0,0.0,95.0,83.0,9.0,45.0,0.0,259.0
2022-02-05 18:00,199.0,448.0,0.0,844.0,0.0,168.0,83.0,9.0,45.0,0.0,298.0
2022-02-05 19:00,200.0,448.0,0.0,827.0,0.0,199.0,83.0,9.0,45.0,0.0,312.0
2022-02-05 20:00,200.0,447.0,0.0,705.0,0.0,237.0,83.0,9.0,44.0,0.0,320.0
2022-02-05 21:00,200.0,449.0,0.0,364.0,0.0,260.0,83.0,9.0,44.0,0.0,316.0
2022-02-05 22:00,200.0,449.0,0.0,355.0,0.0,208.0,83.0,9.0,44.0,0.0,307.0
2022-02-05 23:00,201.0,450.0,0.0,277.0,0.0,163.0,83.0,9.0,45.0,0.0,251.0
2022-02-06 00:00,201.0,450.0,0.0,221.0,0.0,142.0,83.0,9.0,45.0,0.0,198.0
2022-02-06 01:00,202.0,450.0,0.0,187.0,0.0,109.0,83.0,10.0,45.0,0.0,138.0
2022-02-06 02:00,202.0,451.0,0.0,186.0,0.0,93.0,83.0,10.0,45.0,0.0,91.0
2022-02-06 03:00,202.0,450.0,0.0,188.0,0.0,59.0,83.0,10.0,45.0,0.0,58.0
2022-02-06 04:00,201.0,448.0,0.0,216.0,0.0,32.0,83.0,10.0,45.0,0.0,38.0
2022-02-06 05:00,201.0,447.0,0.0,253.0,0.0,19.0,83.0,10.0,45.0,0.0,27.0
2022-02-06 06:00,200.0,447.0,0.0,413.0,1.0,11.0,83.0,10.0,46.0,1.0,20.0
2022-02-06 07:00,199.0,448.0,0.0,478.0,8.0,18.0,82.0,10.0,46.0,8.0,26.0
2022-02-06 08:00,199.0,448.0,0.0,474.0,19.0,15.0,83.0,9.0,46.0,19.0,31.0
2022-02-06 09:00,198.0,448.0,0.0,502.0,27.0,15.0,83.0,9.0,46.0,27.0,39.0
2022-02-06 10:00,198.0,448.0,0.0,453.0,30.0,34.0,83.0,9.0,46.0,30.0,51.0
2022-02-06 11:00,198.0,447.0,0.0,439.0,29.0,63.0,83.0,8.0,46.0,29.0,79.0
2022-02-06 12:00,198.0,445.0,0.0,438.0,24.0,78.0,83.0,8.0,46.0,24.0,107.0
2022-02-06 13:00,200.0,443.0,0.0,444.0,17.0,108.0,83.0,8.0,46.0,17.0,131.0
2022-02-06 14:00,199.0,443.0,0.0,557.0,8.0,175.0,83.0,8.0,46.0,8.0,157.0
2022-02-06 15:00,201.0,444.0,0.0,598.0,2.0,214.0,83.0,8.0,46.0,2.0,174.0
2022-02-06 16:00,201.0,445.0,0.0,609.0,0.0,224.0,83.0,8.0,46.0,0.0,183.0
2022-02-06 17:00,201.0,444.0,0.0,654.0,0.0,262.0,83.0,8.0,46.0,0.0,204.0
2022-02-06 18:00,201.0,445.0,0.0,625.0,0.0,307.0,83.0,8.0,46.0,0.0,237.0
2022-02-06 19:00,202.0,444.0,0.0,624.0,0.0,364.0,83.0,8.0,46.0,0.0,273.0
2022-02-06 20:00,201.0,444.0,0.0,540.0,0.0,386.0,83.0,8.0,45.0,0.0,320.0
2022-02-06 21:00,201.0,444.0,0.0,310.0,0.0,405.0,83.0,8.0,45.0,0.0,355.0
2022-02-06 22:00,201.0,443.0,0.0,302.0,0.0,404.0,83.0,8.0,45.0,0.0,371.0
2022-02-06 23:00,184.0,444.0,0.0,215.0,0.0,409.0,82.0,8.0,44.0,0.0,400.0
2022-02-07 00:00,180.0,444.0,0.0,203.0,0.0,388.0,82.0,8.0,44.0,0.0,380.0
2022-02-07 01:00,181.0,444.0,0.0,181.0,0.0,471.0,82.0,8.0,44.0,0.0,365.0
2022-02-07 02:00,168.0,420.0,0.0,174.0,0.0,535.0,82.0,8.0,44.0,0.0,330.0
2022-02-07 03:00,121.0,388.0,0.0,210.0,0.0,485.0,82.0,8.0,44.0,0.0,308.0
2022-02-07 04:00,120.0,409.0,0.0,289.0,0.0,344.0,82.0,8.0,44.0,0.0,295.0
2022-02-07 05:00,133.0,485.0,0.0,506.0,0.0,241.0,82.0,8.0,44.0,0.0,278.0
2022-02-07 06:00,192.0,491.0,0.0,887.0,0.0,223.0,82.0,8.0,45.0,0.0,241.0
2022-02-07 07:00,199.0,493.0,0.0,909.0,3.0,231.0,81.0,9.0,45.0,3.0,208.0
